region,caja,year,tax_class,currency,amount
New Spain,BOLAÑOS,1775,mercury_sales,MONTO,131398.0
New Spain,BOLAÑOS,1775,silver_tax,MONTO,4971.0
New Spain,BOLAÑOS,1776,mercury_sales,MONTO,186649.0
New Spain,BOLAÑOS,1776,silver_tax,MONTO,5036.0
New Spain,BOLAÑOS,1777,mercury_sales,MONTO,211679.0
New Spain,BOLAÑOS,1777,silver_tax,MONTO,10401.0
New Spain,BOLAÑOS,1778,mercury_sales,MONTO,168972.0
New Spain,BOLAÑOS,1778,silver_tax,MONTO,15636.0
New Spain,BOLAÑOS,1779,mercury_sales,MONTO,156093.0
New Spain,BOLAÑOS,1779,silver_tax,MONTO,37593.0
New Spain,BOLAÑOS,1780,mercury_sales,MONTO,155162.0
New Spain,BOLAÑOS,1780,silver_tax,MONTO,13043.0
New Spain,BOLAÑOS,1781,mercury_sales,MONTO,187956.0
New Spain,BOLAÑOS,1781,silver_tax,MONTO,4745.0
New Spain,BOLAÑOS,1782,mercury_sales,MONTO,174379.0
New Spain,BOLAÑOS,1782,silver_tax,MONTO,10288.0
New Spain,BOLAÑOS,1783,mercury_sales,MONTO,210283.0
New Spain,BOLAÑOS,1783,silver_tax,MONTO,15881.0
New Spain,BOLAÑOS,1784,mercury_sales,MONTO,164404.0
New Spain,BOLAÑOS,1784,silver_tax,MONTO,12372.0
New Spain,BOLAÑOS,1785,mercury_sales,MONTO,129353.0
New Spain,BOLAÑOS,1785,silver_tax,MONTO,12410.0
New Spain,BOLAÑOS,1786,mercury_sales,MONTO,195382.0
New Spain,BOLAÑOS,1786,silver_tax,MONTO,4392.0
New Spain,BOLAÑOS,1788,mercury_sales,MONTO,377498.0
New Spain,BOLAÑOS,1788,silver_tax,MONTO,5425.0
New Spain,BOLAÑOS,1789,mercury_sales,MONTO,37381.0
New Spain,BOLAÑOS,1789,silver_tax,MONTO,4288.0
New Spain,BOLAÑOS,1790,mercury_sales,MONTO,12701.0
New Spain,BOLAÑOS,1790,silver_tax,MONTO,1512.0
New Spain,BOLAÑOS,1791,mercury_sales,MONTO,86977.0
New Spain,BOLAÑOS,1791,silver_tax,MONTO,7287.0
New Spain,BOLAÑOS,1792,mercury_sales,MONTO,169452.0
New Spain,BOLAÑOS,1792,silver_tax,MONTO,8580.0
New Spain,BOLAÑOS,1793,mercury_sales,MONTO,186674.0
New Spain,BOLAÑOS,1793,silver_tax,MONTO,2253.0
New Spain,BOLAÑOS,1794,gold_tax,MONTO,20.0
New Spain,BOLAÑOS,1794,mercury_sales,MONTO,107785.0
New Spain,BOLAÑOS,1794,silver_tax,MONTO,1671.0
New Spain,BOLAÑOS,1795,gold_tax,MONTO,20.0
New Spain,BOLAÑOS,1795,mercury_sales,MONTO,183452.0
New Spain,BOLAÑOS,1795,silver_tax,MONTO,675.0
New Spain,BOLAÑOS,1796,gold_tax,MONTO,12.0
New Spain,BOLAÑOS,1796,mercury_sales,MONTO,93589.0
New Spain,BOLAÑOS,1796,silver_tax,MONTO,376.0
New Spain,BOLAÑOS,1797,gold_tax,MONTO,3.0
New Spain,BOLAÑOS,1797,mercury_sales,MONTO,85793.0
New Spain,BOLAÑOS,1797,silver_tax,MONTO,1161.0
New Spain,BOLAÑOS,1798,mercury_sales,MONTO,31943.0
New Spain,BOLAÑOS,1798,silver_tax,MONTO,2681.0
New Spain,BOLAÑOS,1799,mercury_sales,MONTO,1414.0
New Spain,BOLAÑOS,1799,silver_tax,MONTO,17465.0
New Spain,BOLAÑOS,1800,mercury_sales,MONTO,22146.0
New Spain,BOLAÑOS,1800,silver_tax,MONTO,2269.0
New Spain,BOLAÑOS,1801,mercury_sales,MONTO,17312.0
New Spain,BOLAÑOS,1801,silver_tax,MONTO,2402.0
New Spain,BOLAÑOS,1802,mercury_sales,MONTO,14319.0
New Spain,BOLAÑOS,1802,silver_tax,MONTO,1642.0
New Spain,BOLAÑOS,1803,mercury_sales,MONTO,10800.0
New Spain,BOLAÑOS,1803,silver_tax,MONTO,1248.0
New Spain,BOLAÑOS,1804,mercury_sales,MONTO,13687.0
New Spain,BOLAÑOS,1804,silver_tax,MONTO,2646.0
New Spain,CAMPECHE,1812,silver_other,MONTO,131.0
New Spain,CHIHUAHA,1785,mercury_sales,MONTO,12409.0
New Spain,CHIHUAHA,1785,silver_other,MONTO,36983.0
New Spain,CHIHUAHA,1786,mercury_sales,MONTO,12409.0
New Spain,CHIHUAHA,1786,silver_other,MONTO,43585.0
New Spain,CHIHUAHA,1788,gold_tax,MONTO,104.0
New Spain,CHIHUAHA,1788,mercury_sales,MONTO,20917.0
New Spain,CHIHUAHA,1788,silver_tax,MONTO,31327.0
New Spain,CHIHUAHA,1789,gold_tax,MONTO,122.0
New Spain,CHIHUAHA,1789,mercury_sales,MONTO,53766.0
New Spain,CHIHUAHA,1789,silver_other,MONTO,3806.0
New Spain,CHIHUAHA,1789,silver_tax,MONTO,23898.0
New Spain,CHIHUAHA,1790,gold_tax,MONTO,141.0
New Spain,CHIHUAHA,1790,mercury_sales,MONTO,130590.0
New Spain,CHIHUAHA,1790,silver_tax,MONTO,26185.0
New Spain,CHIHUAHA,1797,gold_tax,MONTO,777.0
New Spain,CHIHUAHA,1797,mercury_sales,MONTO,16825.0
New Spain,CHIHUAHA,1797,silver_tax,MONTO,28980.0
New Spain,CHIHUAHA,1798,gold_tax,MONTO,609.0
New Spain,CHIHUAHA,1798,mercury_sales,MONTO,17029.0
New Spain,CHIHUAHA,1798,silver_tax,MONTO,24554.0
New Spain,CHIHUAHA,1799,gold_tax,MONTO,751.0
New Spain,CHIHUAHA,1799,mercury_sales,MONTO,14601.0
New Spain,CHIHUAHA,1799,silver_tax,MONTO,35186.0
New Spain,CHIHUAHA,1800,gold_tax,MONTO,458.0
New Spain,CHIHUAHA,1800,mercury_sales,MONTO,19186.0
New Spain,CHIHUAHA,1800,silver_tax,MONTO,22537.0
New Spain,CHIHUAHA,1801,gold_tax,MONTO,351.0
New Spain,CHIHUAHA,1801,mercury_sales,MONTO,19195.0
New Spain,CHIHUAHA,1801,silver_tax,MONTO,25732.0
New Spain,CHIHUAHA,1802,gold_tax,MONTO,757.0
New Spain,CHIHUAHA,1802,mercury_sales,MONTO,16935.0
New Spain,CHIHUAHA,1802,silver_tax,MONTO,20123.0
New Spain,CHIHUAHA,1803,gold_tax,MONTO,825.0
New Spain,CHIHUAHA,1803,mercury_sales,MONTO,52197.0
New Spain,CHIHUAHA,1803,silver_tax,MONTO,23767.0
New Spain,CHIHUAHA,1804,gold_tax,MONTO,9769.0
New Spain,CHIHUAHA,1804,mercury_sales,MONTO,60188.0
New Spain,CHIHUAHA,1804,silver_tax,MONTO,45037.0
New Spain,CHIHUAHA,1806,gold_tax,MONTO,3347.0
New Spain,CHIHUAHA,1806,mercury_sales,MONTO,32928.0
New Spain,CHIHUAHA,1806,silver_tax,MONTO,22175.0
New Spain,CHIHUAHA,1807,gold_tax,MONTO,2954.0
New Spain,CHIHUAHA,1807,mercury_sales,MONTO,28827.0
New Spain,CHIHUAHA,1807,silver_tax,MONTO,15018.0
New Spain,CHIHUAHA,1808,gold_tax,MONTO,3985.0
New Spain,CHIHUAHA,1808,mercury_sales,MONTO,35775.0
New Spain,CHIHUAHA,1808,silver_tax,MONTO,24115.0
New Spain,CHIHUAHA,1809,gold_tax,MONTO,4290.0
New Spain,CHIHUAHA,1809,mercury_sales,MONTO,28851.0
New Spain,CHIHUAHA,1809,silver_tax,MONTO,24286.0
New Spain,CHIHUAHA,1810,gold_tax,MONTO,2425.0
New Spain,CHIHUAHA,1810,mercury_sales,MONTO,17103.0
New Spain,CHIHUAHA,1810,silver_tax,MONTO,19598.0
New Spain,CHIHUAHA,1811,gold_tax,MONTO,1752.0
New Spain,CHIHUAHA,1811,mercury_sales,MONTO,27951.0
New Spain,CHIHUAHA,1811,silver_tax,MONTO,18258.0
New Spain,CHIHUAHA,1813,gold_tax,MONTO,5036.0
New Spain,CHIHUAHA,1813,mercury_sales,MONTO,28896.0
New Spain,CHIHUAHA,1813,silver_tax,MONTO,20301.0
New Spain,CHIHUAHA,1814,gold_tax,MONTO,1666.0
New Spain,CHIHUAHA,1814,mercury_sales,MONTO,16236.0
New Spain,CHIHUAHA,1814,silver_tax,MONTO,14415.0
New Spain,CHIHUAHUA,1785,mercury_sales,MONTO,12409.0
New Spain,CHIHUAHUA,1785,silver_other,MONTO,36983.0
New Spain,CHIHUAHUA,1786,mercury_sales,MONTO,12409.0
New Spain,CHIHUAHUA,1786,silver_other,MONTO,43585.0
New Spain,CHIHUAHUA,1788,gold_tax,MONTO,104.0
New Spain,CHIHUAHUA,1788,mercury_sales,MONTO,20917.0
New Spain,CHIHUAHUA,1788,silver_tax,MONTO,31327.0
New Spain,CHIHUAHUA,1789,gold_tax,MONTO,122.0
New Spain,CHIHUAHUA,1789,mercury_sales,MONTO,53766.0
New Spain,CHIHUAHUA,1789,silver_other,MONTO,3806.0
New Spain,CHIHUAHUA,1789,silver_tax,MONTO,23898.0
New Spain,CHIHUAHUA,1790,gold_tax,MONTO,141.0
New Spain,CHIHUAHUA,1790,mercury_sales,MONTO,130590.0
New Spain,CHIHUAHUA,1790,silver_tax,MONTO,26185.0
New Spain,CHIHUAHUA,1797,gold_tax,MONTO,777.0
New Spain,CHIHUAHUA,1797,mercury_sales,MONTO,16825.0
New Spain,CHIHUAHUA,1797,silver_tax,MONTO,28980.0
New Spain,CHIHUAHUA,1798,gold_tax,MONTO,609.0
New Spain,CHIHUAHUA,1798,mercury_sales,MONTO,17029.0
New Spain,CHIHUAHUA,1798,silver_tax,MONTO,24554.0
New Spain,CHIHUAHUA,1799,gold_tax,MONTO,751.0
New Spain,CHIHUAHUA,1799,mercury_sales,MONTO,14601.0
New Spain,CHIHUAHUA,1799,silver_tax,MONTO,35186.0
New Spain,CHIHUAHUA,1800,gold_tax,MONTO,458.0
New Spain,CHIHUAHUA,1800,mercury_sales,MONTO,19186.0
New Spain,CHIHUAHUA,1800,silver_tax,MONTO,22537.0
New Spain,CHIHUAHUA,1801,gold_tax,MONTO,351.0
New Spain,CHIHUAHUA,1801,mercury_sales,MONTO,19195.0
New Spain,CHIHUAHUA,1801,silver_tax,MONTO,25732.0
New Spain,CHIHUAHUA,1802,gold_tax,MONTO,757.0
New Spain,CHIHUAHUA,1802,mercury_sales,MONTO,16935.0
New Spain,CHIHUAHUA,1802,silver_tax,MONTO,20123.0
New Spain,CHIHUAHUA,1803,gold_tax,MONTO,825.0
New Spain,CHIHUAHUA,1803,mercury_sales,MONTO,52197.0
New Spain,CHIHUAHUA,1803,silver_tax,MONTO,23767.0
New Spain,CHIHUAHUA,1804,gold_tax,MONTO,9769.0
New Spain,CHIHUAHUA,1804,mercury_sales,MONTO,60188.0
New Spain,CHIHUAHUA,1804,silver_tax,MONTO,45037.0
New Spain,CHIHUAHUA,1806,gold_tax,MONTO,3347.0
New Spain,CHIHUAHUA,1806,mercury_sales,MONTO,32928.0
New Spain,CHIHUAHUA,1806,silver_tax,MONTO,22175.0
New Spain,CHIHUAHUA,1807,gold_tax,MONTO,2954.0
New Spain,CHIHUAHUA,1807,mercury_sales,MONTO,28827.0
New Spain,CHIHUAHUA,1807,silver_tax,MONTO,15018.0
New Spain,CHIHUAHUA,1808,gold_tax,MONTO,3985.0
New Spain,CHIHUAHUA,1808,mercury_sales,MONTO,35775.0
New Spain,CHIHUAHUA,1808,silver_tax,MONTO,24115.0
New Spain,CHIHUAHUA,1809,gold_tax,MONTO,4290.0
New Spain,CHIHUAHUA,1809,mercury_sales,MONTO,28851.0
New Spain,CHIHUAHUA,1809,silver_tax,MONTO,24286.0
New Spain,CHIHUAHUA,1810,gold_tax,MONTO,2425.0
New Spain,CHIHUAHUA,1810,mercury_sales,MONTO,17103.0
New Spain,CHIHUAHUA,1810,silver_tax,MONTO,19598.0
New Spain,CHIHUAHUA,1811,gold_tax,MONTO,1752.0
New Spain,CHIHUAHUA,1811,mercury_sales,MONTO,27951.0
New Spain,CHIHUAHUA,1811,silver_tax,MONTO,18258.0
New Spain,CHIHUAHUA,1813,gold_tax,MONTO,5036.0
New Spain,CHIHUAHUA,1813,mercury_sales,MONTO,28896.0
New Spain,CHIHUAHUA,1813,silver_tax,MONTO,20301.0
New Spain,CHIHUAHUA,1814,gold_tax,MONTO,1666.0
New Spain,CHIHUAHUA,1814,mercury_sales,MONTO,16236.0
New Spain,CHIHUAHUA,1814,silver_tax,MONTO,14415.0
New Spain,DURANGO,1599,silver_tax,MONTO,20091.0
New Spain,DURANGO,1600,silver_tax,MONTO,27295.0
New Spain,DURANGO,1601,silver_tax,MONTO,29933.0
New Spain,DURANGO,1602,mercury_sales,MONTO,4444.0
New Spain,DURANGO,1602,silver_tax,MONTO,27960.0
New Spain,DURANGO,1603,silver_tax,MONTO,43754.0
New Spain,DURANGO,1604,silver_tax,MONTO,47027.0
New Spain,DURANGO,1605,silver_tax,MONTO,40176.0
New Spain,DURANGO,1606,silver_tax,MONTO,60482.0
New Spain,DURANGO,1607,silver_tax,MONTO,39259.0
New Spain,DURANGO,1608,silver_tax,MONTO,41539.0
New Spain,DURANGO,1609,gold_tax,MONTO,877.0
New Spain,DURANGO,1609,silver_tax,MONTO,32729.0
New Spain,DURANGO,1610,silver_tax,MONTO,34845.0
New Spain,DURANGO,1611,silver_tax,MONTO,27843.0
New Spain,DURANGO,1612,silver_tax,MONTO,40624.0
New Spain,DURANGO,1613,silver_tax,MONTO,43401.0
New Spain,DURANGO,1614,silver_tax,MONTO,38311.0
New Spain,DURANGO,1622,mercury_sales,MONTO,39663.0
New Spain,DURANGO,1622,silver_tax,MONTO,37829.0
New Spain,DURANGO,1623,mercury_sales,MONTO,28135.0
New Spain,DURANGO,1623,silver_tax,MONTO,39821.0
New Spain,DURANGO,1624,mercury_sales,MONTO,35738.0
New Spain,DURANGO,1624,silver_tax,MONTO,38181.0
New Spain,DURANGO,1627,silver_tax,MONTO,51848.0
New Spain,DURANGO,1632,mercury_sales,MONTO,64736.0
New Spain,DURANGO,1632,silver_tax,MONTO,177035.0
New Spain,DURANGO,1634,mercury_sales,MONTO,22871.0
New Spain,DURANGO,1634,silver_tax,MONTO,90527.0
New Spain,DURANGO,1635,mercury_sales,MONTO,30568.0
New Spain,DURANGO,1635,silver_tax,MONTO,83519.0
New Spain,DURANGO,1636,mercury_sales,MONTO,32084.0
New Spain,DURANGO,1636,silver_tax,MONTO,100229.0
New Spain,DURANGO,1637,mercury_sales,MONTO,64565.0
New Spain,DURANGO,1637,silver_tax,MONTO,110746.0
New Spain,DURANGO,1638,mercury_sales,MONTO,58151.0
New Spain,DURANGO,1638,silver_tax,MONTO,231089.0
New Spain,DURANGO,1640,mercury_sales,MONTO,33992.0
New Spain,DURANGO,1640,silver_tax,MONTO,92173.0
New Spain,DURANGO,1641,mercury_sales,MONTO,22026.0
New Spain,DURANGO,1641,silver_tax,MONTO,154740.0
New Spain,DURANGO,1642,mercury_sales,MONTO,8995.0
New Spain,DURANGO,1642,silver_tax,MONTO,165351.0
New Spain,DURANGO,1644,mercury_sales,MONTO,72365.0
New Spain,DURANGO,1644,silver_tax,MONTO,94242.0
New Spain,DURANGO,1645,mercury_sales,MONTO,12522.0
New Spain,DURANGO,1645,silver_tax,MONTO,96685.0
New Spain,DURANGO,1646,mercury_sales,MONTO,35584.0
New Spain,DURANGO,1646,silver_tax,MONTO,106819.0
New Spain,DURANGO,1647,mercury_sales,MONTO,34298.0
New Spain,DURANGO,1647,silver_tax,MONTO,88536.0
New Spain,DURANGO,1648,mercury_sales,MONTO,28021.0
New Spain,DURANGO,1648,silver_tax,MONTO,63096.0
New Spain,DURANGO,1649,mercury_sales,MONTO,38246.0
New Spain,DURANGO,1649,silver_tax,MONTO,118757.0
New Spain,DURANGO,1650,mercury_sales,MONTO,37087.0
New Spain,DURANGO,1650,silver_tax,MONTO,34385.0
New Spain,DURANGO,1651,mercury_sales,MONTO,44319.0
New Spain,DURANGO,1651,silver_tax,MONTO,115527.0
New Spain,DURANGO,1652,mercury_sales,MONTO,32083.0
New Spain,DURANGO,1652,silver_tax,MONTO,107908.0
New Spain,DURANGO,1655,mercury_sales,MONTO,27013.0
New Spain,DURANGO,1655,silver_tax,MONTO,75949.0
New Spain,DURANGO,1656,mercury_sales,MONTO,42527.0
New Spain,DURANGO,1656,silver_tax,MONTO,82830.0
New Spain,DURANGO,1657,mercury_sales,MONTO,45032.0
New Spain,DURANGO,1657,silver_tax,MONTO,79355.0
New Spain,DURANGO,1658,mercury_sales,MONTO,35478.0
New Spain,DURANGO,1658,silver_tax,MONTO,80935.0
New Spain,DURANGO,1659,gold_tax,MONTO,1552.0
New Spain,DURANGO,1659,mercury_sales,MONTO,45483.0
New Spain,DURANGO,1659,silver_tax,MONTO,120745.0
New Spain,DURANGO,1663,mercury_sales,MONTO,600.0
New Spain,DURANGO,1663,silver_tax,MONTO,50886.0
New Spain,DURANGO,1664,mercury_sales,MONTO,25371.0
New Spain,DURANGO,1664,silver_tax,MONTO,95870.0
New Spain,DURANGO,1665,mercury_sales,MONTO,9692.0
New Spain,DURANGO,1665,silver_tax,MONTO,77409.0
New Spain,DURANGO,1666,mercury_sales,MONTO,67846.0
New Spain,DURANGO,1666,silver_tax,MONTO,113463.0
New Spain,DURANGO,1667,mercury_sales,MONTO,30147.0
New Spain,DURANGO,1667,silver_tax,MONTO,92234.0
New Spain,DURANGO,1668,mercury_sales,MONTO,16027.0
New Spain,DURANGO,1668,silver_tax,MONTO,77822.0
New Spain,DURANGO,1669,mercury_sales,MONTO,18493.0
New Spain,DURANGO,1669,silver_tax,MONTO,85162.0
New Spain,DURANGO,1670,mercury_sales,MONTO,39264.0
New Spain,DURANGO,1670,silver_tax,MONTO,80695.0
New Spain,DURANGO,1671,mercury_sales,MONTO,78965.0
New Spain,DURANGO,1671,silver_tax,MONTO,170743.0
New Spain,DURANGO,1673,mercury_sales,MONTO,20221.0
New Spain,DURANGO,1673,silver_tax,MONTO,171632.0
New Spain,DURANGO,1675,mercury_sales,MONTO,32882.0
New Spain,DURANGO,1675,silver_tax,MONTO,98324.0
New Spain,DURANGO,1676,mercury_sales,MONTO,15408.0
New Spain,DURANGO,1676,silver_tax,MONTO,116459.0
New Spain,DURANGO,1685,mercury_sales,MONTO,52550.0
New Spain,DURANGO,1685,silver_other,MONTO,90.0
New Spain,DURANGO,1685,silver_tax,MONTO,120743.0
New Spain,DURANGO,1686,mercury_sales,MONTO,27881.0
New Spain,DURANGO,1686,silver_tax,MONTO,111273.0
New Spain,DURANGO,1688,mercury_sales,MONTO,101671.0
New Spain,DURANGO,1689,mercury_sales,MONTO,241768.0
New Spain,DURANGO,1689,silver_tax,MONTO,20.0
New Spain,DURANGO,1693,mercury_sales,MONTO,45753.0
New Spain,DURANGO,1693,silver_tax,MONTO,205650.0
New Spain,DURANGO,1696,mercury_sales,MONTO,42809.0
New Spain,DURANGO,1696,silver_tax,MONTO,145044.0
New Spain,DURANGO,1699,mercury_sales,MONTO,38756.0
New Spain,DURANGO,1699,silver_tax,MONTO,101140.0
New Spain,DURANGO,1700,mercury_sales,MONTO,40938.0
New Spain,DURANGO,1700,silver_tax,MONTO,55654.0
New Spain,DURANGO,1701,mercury_sales,MONTO,93646.0
New Spain,DURANGO,1701,silver_tax,MONTO,159849.0
New Spain,DURANGO,1704,mercury_sales,MONTO,61557.0
New Spain,DURANGO,1704,silver_tax,MONTO,106498.0
New Spain,DURANGO,1705,mercury_sales,MONTO,24918.0
New Spain,DURANGO,1705,silver_tax,MONTO,115308.0
New Spain,DURANGO,1708,mercury_sales,MONTO,56149.0
New Spain,DURANGO,1708,silver_tax,MONTO,136767.0
New Spain,DURANGO,1710,mercury_sales,MONTO,51807.0
New Spain,DURANGO,1710,silver_tax,MONTO,116127.0
New Spain,DURANGO,1711,mercury_sales,MONTO,78678.0
New Spain,DURANGO,1711,silver_other,MONTO,1124.0
New Spain,DURANGO,1711,silver_tax,MONTO,74919.0
New Spain,DURANGO,1712,mercury_sales,MONTO,122312.0
New Spain,DURANGO,1712,silver_tax,MONTO,213187.0
New Spain,DURANGO,1715,mercury_sales,MONTO,119581.0
New Spain,DURANGO,1715,silver_tax,MONTO,221746.0
New Spain,DURANGO,1717,mercury_sales,MONTO,61983.0
New Spain,DURANGO,1717,silver_tax,MONTO,155409.0
New Spain,DURANGO,1718,mercury_sales,MONTO,67302.0
New Spain,DURANGO,1718,silver_tax,MONTO,155647.0
New Spain,DURANGO,1719,mercury_sales,MONTO,36625.0
New Spain,DURANGO,1719,silver_tax,MONTO,142549.0
New Spain,DURANGO,1720,mercury_sales,MONTO,60020.0
New Spain,DURANGO,1720,silver_tax,MONTO,158493.0
New Spain,DURANGO,1721,mercury_sales,MONTO,58058.0
New Spain,DURANGO,1721,silver_tax,MONTO,268009.0
New Spain,DURANGO,1722,mercury_sales,MONTO,21131.0
New Spain,DURANGO,1722,silver_tax,MONTO,127273.0
New Spain,DURANGO,1723,mercury_sales,MONTO,30413.0
New Spain,DURANGO,1723,silver_tax,MONTO,167962.0
New Spain,DURANGO,1724,mercury_sales,MONTO,25610.0
New Spain,DURANGO,1724,silver_tax,MONTO,151685.0
New Spain,DURANGO,1725,mercury_sales,MONTO,25847.0
New Spain,DURANGO,1725,silver_tax,MONTO,117777.0
New Spain,DURANGO,1726,mercury_sales,MONTO,27416.0
New Spain,DURANGO,1726,silver_tax,MONTO,143976.0
New Spain,DURANGO,1727,mercury_sales,MONTO,22213.0
New Spain,DURANGO,1727,silver_tax,MONTO,77635.0
New Spain,DURANGO,1728,mercury_sales,MONTO,15117.0
New Spain,DURANGO,1728,silver_tax,MONTO,139187.0
New Spain,DURANGO,1729,mercury_sales,MONTO,9499.0
New Spain,DURANGO,1729,silver_tax,MONTO,158516.0
New Spain,DURANGO,1730,mercury_sales,MONTO,51983.0
New Spain,DURANGO,1730,silver_tax,MONTO,129927.0
New Spain,DURANGO,1731,mercury_sales,MONTO,20463.0
New Spain,DURANGO,1731,silver_tax,MONTO,85149.0
New Spain,DURANGO,1732,mercury_sales,MONTO,36738.0
New Spain,DURANGO,1732,silver_tax,MONTO,273924.0
New Spain,DURANGO,1733,mercury_sales,MONTO,35136.0
New Spain,DURANGO,1733,silver_tax,MONTO,165674.0
New Spain,DURANGO,1734,silver_tax,MONTO,355366.0
New Spain,DURANGO,1735,mercury_sales,MONTO,43328.0
New Spain,DURANGO,1735,silver_tax,MONTO,185848.0
New Spain,DURANGO,1736,mercury_sales,MONTO,12337.0
New Spain,DURANGO,1736,silver_tax,MONTO,152562.0
New Spain,DURANGO,1737,mercury_sales,MONTO,3332.0
New Spain,DURANGO,1737,silver_tax,MONTO,225613.0
New Spain,DURANGO,1738,mercury_sales,MONTO,13435.0
New Spain,DURANGO,1738,silver_tax,MONTO,273628.0
New Spain,DURANGO,1739,mercury_sales,MONTO,3226.0
New Spain,DURANGO,1739,silver_tax,MONTO,8555.0
New Spain,DURANGO,1740,mercury_sales,MONTO,12576.0
New Spain,DURANGO,1740,silver_tax,MONTO,246993.0
New Spain,DURANGO,1741,mercury_sales,MONTO,40969.0
New Spain,DURANGO,1741,silver_tax,MONTO,232271.0
New Spain,DURANGO,1742,mercury_sales,MONTO,10850.0
New Spain,DURANGO,1742,silver_tax,MONTO,356751.0
New Spain,DURANGO,1743,mercury_sales,MONTO,10693.0
New Spain,DURANGO,1743,silver_tax,MONTO,211781.0
New Spain,DURANGO,1744,mercury_sales,MONTO,12733.0
New Spain,DURANGO,1744,silver_tax,MONTO,121547.0
New Spain,DURANGO,1745,gold_tax,MONTO,7387.0
New Spain,DURANGO,1745,mercury_sales,MONTO,15996.0
New Spain,DURANGO,1745,silver_tax,MONTO,237265.0
New Spain,DURANGO,1746,gold_tax,MONTO,5370.0
New Spain,DURANGO,1746,mercury_sales,MONTO,8373.0
New Spain,DURANGO,1746,silver_tax,MONTO,244499.0
New Spain,DURANGO,1747,mercury_sales,MONTO,5348.0
New Spain,DURANGO,1747,silver_tax,MONTO,268592.0
New Spain,DURANGO,1748,gold_tax,MONTO,9542.0
New Spain,DURANGO,1748,mercury_sales,MONTO,22568.0
New Spain,DURANGO,1748,silver_tax,MONTO,174513.0
New Spain,DURANGO,1749,gold_tax,MONTO,10433.0
New Spain,DURANGO,1749,mercury_sales,MONTO,9466.0
New Spain,DURANGO,1749,silver_tax,MONTO,160224.0
New Spain,DURANGO,1750,gold_tax,MONTO,6576.0
New Spain,DURANGO,1750,mercury_sales,MONTO,15505.0
New Spain,DURANGO,1750,silver_tax,MONTO,203609.0
New Spain,DURANGO,1752,gold_tax,MONTO,13358.0
New Spain,DURANGO,1752,mercury_sales,MONTO,26125.0
New Spain,DURANGO,1752,silver_tax,MONTO,198517.0
New Spain,DURANGO,1753,gold_tax,MONTO,30276.0
New Spain,DURANGO,1753,mercury_sales,MONTO,21489.0
New Spain,DURANGO,1753,silver_tax,MONTO,171827.0
New Spain,DURANGO,1754,gold_tax,MONTO,22842.0
New Spain,DURANGO,1754,mercury_sales,MONTO,18056.0
New Spain,DURANGO,1754,silver_tax,MONTO,185926.0
New Spain,DURANGO,1755,gold_tax,MONTO,23036.0
New Spain,DURANGO,1755,mercury_sales,MONTO,8627.0
New Spain,DURANGO,1755,silver_tax,MONTO,171386.0
New Spain,DURANGO,1756,gold_tax,MONTO,20888.0
New Spain,DURANGO,1756,mercury_sales,MONTO,33757.0
New Spain,DURANGO,1756,silver_tax,MONTO,193583.0
New Spain,DURANGO,1757,gold_tax,MONTO,24487.0
New Spain,DURANGO,1757,mercury_sales,MONTO,34938.0
New Spain,DURANGO,1757,silver_tax,MONTO,232548.0
New Spain,DURANGO,1758,gold_tax,MONTO,14902.0
New Spain,DURANGO,1758,mercury_sales,MONTO,37866.0
New Spain,DURANGO,1758,silver_tax,MONTO,218465.0
New Spain,DURANGO,1759,gold_tax,MONTO,11422.0
New Spain,DURANGO,1759,mercury_sales,MONTO,51105.0
New Spain,DURANGO,1759,silver_tax,MONTO,163997.0
New Spain,DURANGO,1760,gold_tax,MONTO,57593.0
New Spain,DURANGO,1760,mercury_sales,MONTO,53007.0
New Spain,DURANGO,1760,silver_tax,MONTO,240317.0
New Spain,DURANGO,1761,gold_tax,MONTO,23541.0
New Spain,DURANGO,1761,mercury_sales,MONTO,40342.0
New Spain,DURANGO,1761,silver_tax,MONTO,157493.0
New Spain,DURANGO,1762,gold_tax,MONTO,40638.0
New Spain,DURANGO,1762,mercury_sales,MONTO,53776.0
New Spain,DURANGO,1762,silver_tax,MONTO,217153.0
New Spain,DURANGO,1763,gold_tax,MONTO,38508.0
New Spain,DURANGO,1763,mercury_sales,MONTO,40912.0
New Spain,DURANGO,1763,silver_tax,MONTO,245458.0
New Spain,DURANGO,1764,gold_tax,MONTO,40214.0
New Spain,DURANGO,1764,mercury_sales,MONTO,103360.0
New Spain,DURANGO,1764,silver_tax,MONTO,218201.0
New Spain,DURANGO,1765,gold_tax,MONTO,28197.0
New Spain,DURANGO,1765,mercury_sales,MONTO,103563.0
New Spain,DURANGO,1765,silver_tax,MONTO,205563.0
New Spain,DURANGO,1766,gold_tax,MONTO,3835.0
New Spain,DURANGO,1766,mercury_sales,MONTO,135560.0
New Spain,DURANGO,1766,silver_tax,MONTO,110964.0
New Spain,DURANGO,1767,gold_tax,MONTO,12124.0
New Spain,DURANGO,1767,mercury_sales,MONTO,195909.0
New Spain,DURANGO,1767,silver_tax,MONTO,184799.0
New Spain,DURANGO,1768,gold_tax,MONTO,10128.0
New Spain,DURANGO,1768,mercury_sales,MONTO,205893.0
New Spain,DURANGO,1768,silver_tax,MONTO,159645.0
New Spain,DURANGO,1769,gold_tax,MONTO,6530.0
