tile_x,tile_y,cells_per_side,value_usd,drawn_area
3392,576,8,747648185.4687228,1065423724.7578125
3400,576,8,761996951.3695765,381467465.7890625
3408,576,8,3435364464.1470613,2715177709.4921875
3416,576,8,671670610.3434565,556678710.484375
3424,576,8,492735227.7164078,1686028930.234375
3432,576,8,392931388.3889933,1504543097.234375
3440,576,8,291543611.6882252,744202164.625
3448,576,8,108493238.06296752,151702532.78125
3456,576,8,268335445.56559515,413370060.9453125
3464,576,8,296650903.304923,1299441860.8046875
3472,576,8,166137702.81274796,159092313.3359375
3480,576,8,541950379.0495735,689765600.703125
3488,576,8,1003932559.7199519,90285199.5859375
3496,576,8,1904001392.6498098,114732661.9453125
3504,576,8,4747850487.536071,14239512219.984375
3512,576,8,121676256729.29163,87857944983.27344
3520,576,8,177880902159.14307,116118432407.89844
3528,576,8,14319984860.325203,23382266074.375
3536,576,8,6721632308.666935,3190837840.5625
3544,576,8,1534801364.0781643,2170902809.203125
3552,576,8,1757086710.6721935,330946446.640625
3560,576,8,401610700.8732353,859817023.671875
3568,576,8,3969519782.2395377,991724819.234375
3576,576,8,2552776201.241004,2770340757.2265625
3584,576,8,683321691.7103235,1039484346.4296875
3592,576,8,3103466202.5979805,2227567008.8203125
3600,576,8,995315766.3990452,605376832.4375
3608,576,8,1018114519.465554,508819383.171875
3616,576,8,1070844222.6644037,1051358568.0390625
3624,576,8,1678897171.2293513,1293237261.359375
3632,576,8,3137016118.675701,734967153.671875
3640,576,8,2361037746.5331826,4428237814.7890625
3648,576,8,6528705192.939806,8076615461.5703125
3656,576,8,22914895328.257664,10741647012.359375
3664,576,8,1008599224.6075076,1439305565.734375
3672,576,8,1887440588.5682545,1796216112.984375
3680,576,8,1028623733.8494573,1448479283.265625
3688,576,8,9440255499.396458,5821065504.578125
3696,576,8,9445942617.126078,5542520739.6328125
3704,576,8,830849066.9913185,1183218158.9140625
3712,576,8,909065546.4756788,577508419.53125
3720,576,8,1817438092.1392856,245824573.9765625
3728,576,8,1196207931.1783583,442854520.765625
3736,576,8,1308129803.6029181,1630871251.0625
3744,576,8,692242172.3829856,997085392.5703125
3752,576,8,57529655.88137442,1012985366.8671875
3760,576,8,756706057.667465,55517683.2890625
3768,576,8,710178011.2757764,18302484.6796875
3776,576,8,601748503.22143,104507027.5703125
3784,576,8,371197431.2386166,882516403.171875
3792,576,8,3349761311.716141,844757492.2109375
3800,576,8,882945272.7659298,5227728104.890625
3808,576,8,369278872.35651886,1119131317.0
3816,576,8,198024873.76159865,368393597.7265625
3824,576,8,150838042.18976992,144589292.203125
3832,576,8,386967268.2340127,1010263384.7890625
3840,576,8,443433468.9756865,248405979.609375
3848,576,8,6529389143.811884,1860755910.578125
3856,576,8,356365628.40335363,1459221980.015625
3864,576,8,276234901.8394864,44102822.6875
3872,576,8,102983941.7130332,227446793.78125
3880,576,8,314352710.0889746,124730985.453125
3888,576,8,170491155.1386419,562951572.0625
3896,576,8,481526659.6567198,370002637.890625
3904,576,8,195518491.632119,169115442.875
3912,576,8,139714916.20155284,504352519.859375
3920,576,8,406547522.57956266,226847204.265625
3928,576,8,462356870.1195553,421113335.546875
3936,576,8,157389715.28995296,1681326663.40625
3944,576,8,544094092.7010145,2199347913.03125
3952,576,8,249430058.13954592,981894588.265625
3960,576,8,428818086.33131665,769644006.1875
3968,576,8,242114588.22536823,22738510.703125
3976,576,8,138629056.8234057,281736778.125
3984,576,8,605633899.0356395,130423119.515625
3992,576,8,156117627.383655,233759174.71875
4000,576,8,963866042.2950511,264132358.921875
4008,576,8,1026170668.6175269,24643633.65625
4016,576,8,99837377.07147154,155845983.96875
4024,576,8,97422777.61041,253149099.640625
4032,576,8,45948776.87506284,66629718.046875
4040,576,8,33015394.25880228,41048641.453125
4048,576,8,35977501.11247453,104191489.75
4056,576,8,234676360.0276366,1882294377.4375
4064,576,8,198135290.58587694,1992714544.25
4072,576,8,749825103.3040636,342280690.65625
4080,576,8,2007930188.0224984,72071266.359375
4088,576,8,608198248.5079664,7140388.3125
4096,576,8,11597853792.77554,2445142334.265625
4104,576,8,54234291.840668276,705248680.96875
4112,576,8,83712907.68115462,6911651.859375
4120,576,8,438734154.1646467,222307695.984375
4128,576,8,388172237.00979954,675142946.890625
4136,576,8,950652730.7095264,297605739.953125
4144,576,8,690230134.9801177,361175772.875
4152,576,8,119690876.25519791,1327187104.40625
4160,576,8,340313281.78391695,1111200005.03125
4168,576,8,56051091.569956936,2395911984.34375
4176,576,8,79507477.96455161,6449648174.6875
4184,576,8,307954807.8648228,256969048.0625
4192,576,8,564401824.5782276,303674602.109375
4200,576,8,384301017.6852467,317620153.4375
4208,576,8,309542184.1758728,369145811.875
4216,576,8,54622267.36353818,65962630.875
4224,576,8,33661248.37238837,134987812.234375
4232,576,8,55890529.32143729,38934731.640625
4240,576,8,41574809.77808224,117778637.859375
4248,576,8,100711814.16916375,157296348.21875
4256,576,8,38256005.094480224,64603592.3125
4264,576,8,32402127.567758914,227315249.40625
4272,576,8,92772013.31623846,157322162.59375
4280,576,8,158707450.9208333,144879891.484375
4288,576,8,57480624.658306755,30621060.5625
4296,576,8,43952310.72432314,2581383.421875
4304,576,8,32370904.393446755,9440234.515625
4312,576,8,32213977.095250566,40859380.703125
4320,576,8,32401058.2477116,38471116.171875
4328,576,8,33354637.741069317,12090665.53125
4336,576,8,37410472.871780634,15710399.203125
4344,576,8,32531636.926801957,116671279.46875
4352,576,8,79777687.60574691,7860451.65625
4360,576,8,32592203.139524825,5351795.890625
4368,576,8,101270192.52806337,76464588.359375
4376,576,8,542673478.8558024,311955081.953125
4384,576,8,32765235.73353483,7052772.859375
4392,576,8,35221831.84445981,35962860.578125
4400,576,8,32209019.565540813,25196188.1875
4408,576,8,32342562.74650178,11892218.0
4416,576,8,33239315.554182142,37559643.5
4424,576,8,36817818.93899397,20448164.328125
4432,576,8,33404866.4364733,16638101.640625
4440,576,8,35186813.21029253,13435287.65625
4448,576,8,35374556.47737342,38150305.0
4456,576,8,32228831.32385364,25583774.53125
4464,576,8,32422126.39328259,10504.53125
4472,576,8,32209019.565540813,14480636.4375
4480,576,8,32209019.565540813,11856273.8125
4488,576,8,32332530.21694207,20442897.46875
4496,576,8,32209019.565540813,7520048.671875
4504,576,8,32209019.565540813,7133898.53125
4512,576,8,32397549.689072482,34119504.484375
4520,576,8,32209019.565540813,25184382.09375
4528,576,8,37973197.37966429,10058143.34375
4536,576,8,38452890.409952775,30446232.375
4544,576,8,36098972.913148634,419454267.984375
4552,576,8,42108309.92680894,751519935.28125
4560,576,8,52268357.275445476,1015670844.296875
4568,576,8,36476121.96324941,245431789.765625
4576,576,8,40394023.045672104,31302814.375
4584,576,8,32217512.17849374,20158445.390625
4592,576,8,33233751.82175426,13482194.859375
4600,576,8,35745267.774187915,22616456.65625
4608,576,8,44144715.3395389,33472978.546875
4616,576,8,33072013.695173413,41827477.390625
4624,576,8,32209019.565540813,56439236.015625
4632,576,8,32209019.565540813,32428281.0625
4640,576,8,32209019.565540813,558820963.421875
4648,576,8,32226368.10962327,361525500.390625
4656,576,8,32307544.59775096,83513048.9375
4664,576,8,32284902.067550942,136858701.9375
4672,576,8,33872508.78101491,82322417.28125
4680,576,8,32279748.515534665,123786322.890625
4688,576,8,32530823.128853906,113479051.796875
4696,576,8,24946432.28607401,716044123.203125
4920,576,8,3110285.9726143405,753885242.0625
4928,576,8,24771628.43338432,370700243.15625
4936,576,8,32285136.02118469,267144176.25
4944,576,8,32314465.29777189,35087702.03125
4952,576,8,32724198.77792249,103603806.6875
4960,576,8,32291246.28960476,50206472.71875
4968,576,8,32209019.565540813,273384445.90625
4976,576,8,54549844.538283266,76112431.90625
4984,576,8,32806099.427270576,149430422.5
4992,576,8,32659925.77386878,44609789.4375
5000,576,8,12660530.44070186,169698910.78125
5056,576,8,512432.82507580676,968544468.625
1088,584,8,4985710.442004603,1031239694.34375
1096,584,8,18280938.28735021,178936452.03125
1104,584,8,18280938.28735021,416094195.09375
1112,584,8,12464276.10501151,625226663.21875
1120,584,8,161152317.04048845,1412227017.4375
1128,584,8,11633324.364677407,1055618151.90625
1136,584,8,1661903.480668201,702354702.125
1144,584,8,8311494.33302795,735494039.21875
1152,584,8,9971420.884009207,1255634405.65625
1160,584,8,830951.7403341006,872588818.8125
1472,584,8,16131679.891043603,768065201.4375
1480,584,8,87658307.81747743,17489566.875
1488,584,8,15631253.68242868,297085683.28125
1496,584,8,125731958.5901331,290350046.0
1504,584,8,30293429.21467642,33646415.8125
1512,584,8,60618099.95113402,258775950.53125
1520,584,8,112396048.42303848,83790451.0625
1528,584,8,13415017.387902759,105217107.0625
1536,584,8,1173851018.751223,345259047.75
1544,584,8,244184926.94260794,103685022.40625
1552,584,8,53244341.4315199,22154316.84375
1560,584,8,6477732.027018405,40782750.25
1568,584,8,8854430.695887294,396565628.34375
1576,584,8,8476749.006228058,9899510.40625
1584,584,8,9443722.206878282,33435132.8125
1592,584,8,18174206.963832464,140318822.25
1600,584,8,6965265.642748523,28373772.5625
1608,584,8,7696380.3592636585,67716369.65625
1616,584,8,279529916.4884027,108213220.3125
1624,584,8,7624563.873394877,311493739.96875
1632,584,8,133944335.836215,67273144.96875
1640,584,8,1484824340.5514064,1967035567.0
1648,584,8,6726466619.54406,2590010530.75
1656,584,8,286290825.40634054,241510161.21875
1664,584,8,392759491.1629528,83539667.90625
1672,584,8,51350817.1826168,315699847.125
1680,584,8,67523963.53986281,39552932.53125
1688,584,8,34756037.34762008,987663812.609375
1696,584,8,808413869.0104959,254393972.0625
1704,584,8,274810472.5930618,50243008.453125
1712,584,8,202336838.2371224,26408278.96875
1720,584,8,778818964.7346768,368047093.53125
1728,584,8,36502538.26178517,277188258.078125
1736,584,8,7239051.5439615045,8499456.484375
1744,584,8,8521764.323877765,171466401.3125
1752,584,8,6563134.64056345,47901730.3125
1760,584,8,6899704.60119303,85618411.84375
1768,584,8,40206450.40479616,146494330.828125
1776,584,8,182040245.79168317,104514953.375
1784,584,8,10208727.00029388,200943864.84375
1792,584,8,6510800.892450767,32590301.15625
1800,584,8,70530332.06556323,249538756.40625
1808,584,8,661937063.832166,21229360.609375
1816,584,8,6624008.324538109,15800183.0
1824,584,8,131076433.45948677,37205025.96875
1832,584,8,285636627.5704925,90211963.734375
1840,584,8,715837717.2149128,504294327.609375
1848,584,8,9730804.961584575,120411745.421875
1856,584,8,16425393.305696176,203931628.046875
1864,584,8,76190244.10827948,5695820.78125
1872,584,8,6486333.123210245,65894681.90625
1880,584,8,61967801.164567776,150820283.5625
1888,584,8,6477732.027018405,208250002.71875
1896,584,8,6477732.027018405,1821062.15625
1904,584,8,6477732.027018405,5804644.203125
1912,584,8,6477732.027018405,27016632.609375
1920,584,8,201844025.7334041,17868774.640625
1928,584,8,28329838.155156244,290926421.53125
1936,584,8,66608789.29816845,104267252.515625
1944,584,8,6477732.027018405,19495376.921875
1952,584,8,6477732.027018405,85551268.640625
1960,584,8,6477732.027018405,117185806.859375
1968,584,8,6477732.027018405,773443660.984375
1976,584,8,6477732.027018405,1799098805.125
1984,584,8,6477732.027018405,35856144.34375
1992,584,8,6477732.027018405,206095456.765625
2000,584,8,6477732.027018405,83003711.21875
2008,584,8,6477732.027018405,27458560.328125
2016,584,8,6477732.027018405,27391235.34375
2024,584,8,6477732.027018405,44801124.109375
2032,584,8,6477732.027018405,3280477.234375
2040,584,8,28042791.669063646,575864804.71875
2048,584,8,6275302.90117408,846996305.796875
2056,584,8,6072873.775329755,1825268762.09375
2064,584,8,6376517.464096243,8830271.84375
2072,584,8,5566800.960718942,1849229122.15625
2080,584,8,2631578.635976227,1457979662.3125
2112,584,8,506072.8146108128,733200477.0
2120,584,8,1923076.6955210888,365048101.25
2128,584,8,3542509.70227569,65860262.03125
2136,584,8,159722819.8636603,239497318.4375
2144,584,8,6477732.027018405,305946320.5625
2152,584,8,6477732.027018405,329387573.203125
2160,584,8,6477732.027018405,50674013.328125
2168,584,8,6477732.027018405,28613335.078125
2176,584,8,6477732.027018405,40638664.5625
2184,584,8,6477732.027018405,11523820.5625
2192,584,8,6477732.027018405,6231200.125
2200,584,8,6477732.027018405,7940228.21875
2208,584,8,6477732.027018405,36368096.28125
2216,584,8,6477732.027018405,25419326.28125
2224,584,8,6477732.027018405,4890518.640625
2232,584,8,6477732.027018405,4761854.875
2240,584,8,6477732.027018405,57358289.28125
2248,584,8,6477732.027018405,17788752.1875
2256,584,8,6477732.027018405,30905134.921875
2264,584,8,139598330.66186237,158344405.265625
2272,584,8,6535928.963473961,238502926.546875
2280,584,8,7130676.611333255,86717316.140625
2288,584,8,7011399.924657882,24573909.34375
2296,584,8,7331036.821241378,5285567.53125
2304,584,8,6689331.30319515,2014845.796875
2312,584,8,6477732.027018405,1547812.328125
2320,584,8,6477732.027018405,1312442.5625
2328,584,8,6477732.027018405,5749099.0
2336,584,8,6477732.027018405,112900327.703125
2344,584,8,5769230.086563267,313090625.3125
2352,584,8,4655869.894419478,1709357839.859375
2360,584,8,38736230.22579453,1218507647.75
2368,584,8,809716.5033773006,544324211.171875
2968,584,8,3635539124.3754635,4389216504.253906
2976,584,8,19101141298.42951,13804085726.707031
2984,584,8,19537656169.536938,13396481906.628906
2992,584,8,18962024899.43534,14528267027.90625
3000,584,8,4526532255.330778,2468076363.6484375
3008,584,8,1782373736.9676278,4753867424.2734375
3016,584,8,2222507675.1363196,2212667117.265625
3024,584,8,7367749325.979693,1734270995.2421875
3032,584,8,13872258361.065273,1188131980.015625
3040,584,8,4436952745.470532,9588052908.859375
3048,584,8,132855416478.92361,59815385564.609375
3056,584,8,2209739795.839516,15999503826.96582
3168,584,8,80481603.33960122,1356065350.0234375
3176,584,8,15579097522.840584,8891588302.72461
3184,584,8,29519502982.51626,19337183160.40039
3192,584,8,10769261938.809122,10898447432.695312
3200,584,8,6332894036.215881,4482551544.234375
3208,584,8,17587276550.21337,4518341579.199219
3216,584,8,5885473575.80838,6962911570.441406
3248,584,8,3605999015.6758895,2596349386.1640625
3280,584,8,485900674.34514487,1259705315.1015625
3288,584,8,1176700461.796753,4664902280.8515625
3304,584,8,15811951.050546242,1982247036.3203125
3312,584,8,4562930814.926529,4613054525.1640625
3320,584,8,526454767.3230972,2924738353.2734375
3328,584,8,2204132332.634295,1444981257.3125
3336,584,8,2634604938.1001654,2004737129.7890625
3344,584,8,2975287211.395405,2793219032.921875
3352,584,8,15457630932.42334,9707076694.078125
3360,584,8,6261274543.476915,5052427717.1328125
3368,584,8,7160251781.234697,5125261956.0234375
3376,584,8,4705736794.333239,3560887965.34375
3384,584,8,1280862465.1509507,1537341188.875
3392,584,8,807188258.7603245,39854330.1875
3400,584,8,847506528.4571316,21610354.5078125
3408,584,8,491380261.55552983,1384876188.203125
3416,584,8,871840884.0530442,355048735.53125
3424,584,8,696637918.442071,3796878894.2578125
3432,584,8,5903010900.970231,3222915962.703125
3440,584,8,661169003.2940603,1746918467.6015625
3448,584,8,576720254.1355096,988433250.921875
3456,584,8,7240457911.92213,2845559018.8203125
3464,584,8,2012131641.584314,2674922516.546875
3472,584,8,512171107.41149914,788113072.640625
3480,584,8,1607873770.5220153,239513066.6875
3488,584,8,334909373.35518116,41881770.953125
3496,584,8,784087386.4854811,145410107.2265625
3504,584,8,5043691893.165659,3524776499.46875
3512,584,8,2476045035.7662854,3659819810.453125
3520,584,8,6930749204.023073,6545932711.03125
3528,584,8,5523865493.6118145,3433448264.90625
3536,584,8,5896304748.079898,3852076023.15625
3544,584,8,1271646652.611084,1732054483.1484375
3552,584,8,496497664.37806696,939571406.6875
3560,584,8,394408606.47339165,245276603.765625
3568,584,8,1089577651.481492,231002987.1015625
3576,584,8,388785399.8388918,530289804.421875
3584,584,8,1028530756.178635,560187976.0
3592,584,8,2498551119.715564,1902955741.9296875
3600,584,8,1028286558.7476637,447329836.3203125
3608,584,8,590814088.3514717,729308072.734375
3616,584,8,530825463.14727795,816312209.25
3624,584,8,1674041383.6242297,1067810511.953125
3632,584,8,693416714.4103113,1613284215.4765625
3640,584,8,2071530477.7283478,502691920.765625
3648,584,8,1417563776.7885485,1182231323.984375
3656,584,8,1024473863.906487,2358534645.0390625
3664,584,8,535882783.1144314,819740992.46875
3672,584,8,538496417.8216343,584558844.0703125
3680,584,8,988865877.919076,361412274.734375
3688,584,8,1140130205.4427423,1389660240.78125
3696,584,8,4324806861.585681,3029073620.1953125
