group,group_name,freq,period,measure,currency,currency_name,usd,share_pct
G001,World,Q,2008-Q4,allocated,JPY,Japanese yen,313291761522.495,4.2603436497638
G001,World,Q,2008-Q4,allocated,OTH,Other currencies,317467120742.873,4.31712288025992
G001,World,Q,2008-Q4,allocated,TOTAL,All currencies,7353673489223.45,100.0
G001,World,Q,2008-Q4,allocated,USD,U.S. dollar,4623116327810.1,62.8681207370047
G001,World,Q,2008-Q4,total,TOTAL,All currencies,7353673489223.45,
G001,World,Q,2008-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2009-Q1,allocated,CHF,Swiss franc,16855018639.8419,0.234961904516255
G001,World,Q,2009-Q1,allocated,EUR,Euro,1668005682808.88,23.2522906293496
G001,World,Q,2009-Q1,allocated,GBP,Pound sterling,340730327036.259,4.74984028659825
G001,World,Q,2009-Q1,allocated,JPY,Japanese yen,260532538138.216,3.63186909830574
G001,World,Q,2009-Q1,allocated,OTH,Other currencies,310508185103.306,4.32853834805625
G001,World,Q,2009-Q1,allocated,TOTAL,All currencies,7173511244107.19,100.0
G001,World,Q,2009-Q1,allocated,USD,U.S. dollar,4576879492380.69,63.8024997331739
G001,World,Q,2009-Q1,total,TOTAL,All currencies,7173511244107.19,
G001,World,Q,2009-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2009-Q2,allocated,CHF,Swiss franc,16312947225.2859,0.215394737627666
G001,World,Q,2009-Q2,allocated,EUR,Euro,1823545370379.66,24.0779346111192
G001,World,Q,2009-Q2,allocated,GBP,Pound sterling,386890144112.852,5.10846384353806
G001,World,Q,2009-Q2,allocated,JPY,Japanese yen,263391918687.121,3.47780400655747
G001,World,Q,2009-Q2,allocated,OTH,Other currencies,361109215293.752,4.76805469967838
G001,World,Q,2009-Q2,allocated,TOTAL,All currencies,7573512428834.12,100.0
G001,World,Q,2009-Q2,allocated,USD,U.S. dollar,4722262833135.45,62.3523481014793
G001,World,Q,2009-Q2,total,TOTAL,All currencies,7573512428834.12,
G001,World,Q,2009-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2009-Q3,allocated,CHF,Swiss franc,16518367967.5953,0.209416894152011
G001,World,Q,2009-Q3,allocated,EUR,Euro,1907563461233.7,24.1837460112942
G001,World,Q,2009-Q3,allocated,GBP,Pound sterling,406420771269.756,5.15252934219309
G001,World,Q,2009-Q3,allocated,JPY,Japanese yen,276506336479.485,3.50549753537876
G001,World,Q,2009-Q3,allocated,OTH,Other currencies,444008082354.335,5.62905450268714
G001,World,Q,2009-Q3,allocated,TOTAL,All currencies,7887791495754.38,100.0
G001,World,Q,2009-Q3,allocated,USD,U.S. dollar,4836774476449.5,61.3197557142948
G001,World,Q,2009-Q3,total,TOTAL,All currencies,7887791495754.38,
G001,World,Q,2009-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2009-Q4,allocated,CHF,Swiss franc,17112531186.6067,0.209285240041787
G001,World,Q,2009-Q4,allocated,EUR,Euro,1966218239188.37,24.0467322850019
G001,World,Q,2009-Q4,allocated,GBP,Pound sterling,408822582590.539,4.99987590374293
G001,World,Q,2009-Q4,allocated,JPY,Japanese yen,273775167501.283,3.3482540381186
G001,World,Q,2009-Q4,allocated,OTH,Other currencies,425842840204.983,5.2080326434776
G001,World,Q,2009-Q4,allocated,TOTAL,All currencies,8176654590256.79,100.0
G001,World,Q,2009-Q4,allocated,USD,U.S. dollar,5084883229585.01,62.1878198896172
G001,World,Q,2009-Q4,total,TOTAL,All currencies,8176654590256.79,
G001,World,Q,2009-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2010-Q1,allocated,CHF,Swiss franc,17515747039.4204,0.210800107010814
G001,World,Q,2010-Q1,allocated,EUR,Euro,1978259691212.69,23.8081398220863
G001,World,Q,2010-Q1,allocated,GBP,Pound sterling,421291571841.998,5.07019816095642
G001,World,Q,2010-Q1,allocated,JPY,Japanese yen,300157534699.017,3.6123632233472
G001,World,Q,2010-Q1,allocated,OTH,Other currencies,457991752898.804,5.51188084092889
G001,World,Q,2010-Q1,allocated,TOTAL,All currencies,8309173694357.68,100.0
G001,World,Q,2010-Q1,allocated,USD,U.S. dollar,5133957396665.75,61.7866178456704
G001,World,Q,2010-Q1,total,TOTAL,All currencies,8309173694357.68,
G001,World,Q,2010-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2010-Q2,allocated,CHF,Swiss franc,18580053728.2552,0.220102547137286
G001,World,Q,2010-Q2,allocated,EUR,Euro,1939181695874.21,22.9718835513829
G001,World,Q,2010-Q2,allocated,GBP,Pound sterling,413435564360.753,4.89762958298445
G001,World,Q,2010-Q2,allocated,JPY,Japanese yen,321491860119.659,3.80844847550858
G001,World,Q,2010-Q2,allocated,OTH,Other currencies,467576556372.808,5.5389931883152
G001,World,Q,2010-Q2,allocated,TOTAL,All currencies,8441544166531.66,100.0
G001,World,Q,2010-Q2,allocated,USD,U.S. dollar,5281278436075.98,62.5629426546716
G001,World,Q,2010-Q2,total,TOTAL,All currencies,8441544166531.66,
G001,World,Q,2010-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2010-Q3,allocated,CHF,Swiss franc,19424851134.4053,0.215641695679924
G001,World,Q,2010-Q3,allocated,EUR,Euro,2101771107620.03,23.3324560606541
G001,World,Q,2010-Q3,allocated,GBP,Pound sterling,433932051409.169,4.81722319148194
G001,World,Q,2010-Q3,allocated,JPY,Japanese yen,359791076925.298,3.99415971745891
G001,World,Q,2010-Q3,allocated,OTH,Other currencies,524158288250.812,5.81885448187001
G001,World,Q,2010-Q3,allocated,TOTAL,All currencies,9007929135948.47,100.0
G001,World,Q,2010-Q3,allocated,USD,U.S. dollar,5568851760608.76,61.8216648528552
G001,World,Q,2010-Q3,total,TOTAL,All currencies,9007929135948.47,
G001,World,Q,2010-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2010-Q4,allocated,CHF,Swiss franc,22245863512.862,0.239674287124409
G001,World,Q,2010-Q4,allocated,EUR,Euro,2126737785675.78,22.9132199065987
G001,World,Q,2010-Q4,allocated,GBP,Pound sterling,443683151338.129,4.78018949206419
G001,World,Q,2010-Q4,allocated,JPY,Japanese yen,379389912937.874,4.08750178984974
G001,World,Q,2010-Q4,allocated,OTH,Other currencies,560938358033.258,6.0434831403432
G001,World,Q,2010-Q4,allocated,TOTAL,All currencies,9281706343957.85,100.0
G001,World,Q,2010-Q4,allocated,USD,U.S. dollar,5748711272459.95,61.9359313840198
G001,World,Q,2010-Q4,total,TOTAL,All currencies,9281706343957.85,
G001,World,Q,2010-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2011-Q1,allocated,CHF,Swiss franc,22143079541.5283,0.228074575651324
G001,World,Q,2011-Q1,allocated,EUR,Euro,2208928452757.09,22.7520484927065
G001,World,Q,2011-Q1,allocated,GBP,Pound sterling,464067103374.553,4.77990911234316
G001,World,Q,2011-Q1,allocated,JPY,Japanese yen,396389999195.402,4.08283232191651
G001,World,Q,2011-Q1,allocated,OTH,Other currencies,615658133887.174,6.34130258933767
G001,World,Q,2011-Q1,allocated,TOTAL,All currencies,9708701409744.23,100.0
G001,World,Q,2011-Q1,allocated,USD,U.S. dollar,6001514640988.48,61.8158329080448
G001,World,Q,2011-Q1,total,TOTAL,All currencies,9708701409744.23,
G001,World,Q,2011-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2011-Q2,allocated,CHF,Swiss franc,23141088088.1191,0.2292027009071
G001,World,Q,2011-Q2,allocated,EUR,Euro,2310991513119.49,22.8893945938661
G001,World,Q,2011-Q2,allocated,GBP,Pound sterling,480823179612.439,4.76235045673983
G001,World,Q,2011-Q2,allocated,JPY,Japanese yen,414924977012.117,4.10965660053902
G001,World,Q,2011-Q2,allocated,OTH,Other currencies,652055262177.323,6.45833189271944
G001,World,Q,2011-Q2,allocated,TOTAL,All currencies,10096341795509.0,100.0
G001,World,Q,2011-Q2,allocated,USD,U.S. dollar,6214405775499.56,61.5510637552286
G001,World,Q,2011-Q2,total,TOTAL,All currencies,10096341795509.0,
G001,World,Q,2011-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2011-Q3,allocated,CHF,Swiss franc,37309211916.5877,0.366071605932356
G001,World,Q,2011-Q3,allocated,EUR,Euro,2263955412259.5,22.2135432766033
G001,World,Q,2011-Q3,allocated,GBP,Pound sterling,474978969095.303,4.66041240403438
G001,World,Q,2011-Q3,allocated,JPY,Japanese yen,419807475163.597,4.11907914214665
G001,World,Q,2011-Q3,allocated,OTH,Other currencies,651843800609.621,6.39577987977074
G001,World,Q,2011-Q3,allocated,TOTAL,All currencies,10191779780779.2,100.0
G001,World,Q,2011-Q3,allocated,USD,U.S. dollar,6343884911734.63,62.2451136915126
G001,World,Q,2011-Q3,total,TOTAL,All currencies,10191779780779.2,
G001,World,Q,2011-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2011-Q4,allocated,CHF,Swiss franc,20070463773.1963,0.196253491055965
G001,World,Q,2011-Q4,allocated,EUR,Euro,2221784887536.35,21.7251103652476
G001,World,Q,2011-Q4,allocated,GBP,Pound sterling,472670782058.91,4.62188079694987
G001,World,Q,2011-Q4,allocated,JPY,Japanese yen,418680127239.125,4.09394807887633
G001,World,Q,2011-Q4,allocated,OTH,Other currencies,700348378442.711,6.84816333981889
G001,World,Q,2011-Q4,allocated,TOTAL,All currencies,10226805987096.0,100.0
G001,World,Q,2011-Q4,allocated,USD,U.S. dollar,6393251348045.7,62.5146439280514
G001,World,Q,2011-Q4,total,TOTAL,All currencies,10226805987096.0,
G001,World,Q,2011-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2012-Q1,allocated,CHF,Swiss franc,35339189272.5818,0.338050692637345
G001,World,Q,2012-Q1,allocated,EUR,Euro,2273477566444.08,21.7478295866898
G001,World,Q,2012-Q1,allocated,GBP,Pound sterling,494635899818.258,4.73163114317936
G001,World,Q,2012-Q1,allocated,JPY,Japanese yen,444857559157.982,4.25545715942588
G001,World,Q,2012-Q1,allocated,OTH,Other currencies,737452928109.955,7.05439140700454
G001,World,Q,2012-Q1,allocated,TOTAL,All currencies,10453813597268.1,100.0
G001,World,Q,2012-Q1,allocated,USD,U.S. dollar,6468050454465.27,61.8726400110631
G001,World,Q,2012-Q1,total,TOTAL,All currencies,10453813597268.1,
G001,World,Q,2012-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2012-Q2,allocated,CHF,Swiss franc,32413041483.4962,0.307287081449729
G001,World,Q,2012-Q2,allocated,EUR,Euro,2304793063165.97,21.8502522846078
G001,World,Q,2012-Q2,allocated,GBP,Pound sterling,487991190584.828,4.62632884372613
G001,World,Q,2012-Q2,allocated,JPY,Japanese yen,442345300662.913,4.19358968527898
G001,World,Q,2012-Q2,allocated,OTH,Other currencies,724894863224.23,6.87225933399346
G001,World,Q,2012-Q2,allocated,TOTAL,All currencies,10548130214448.6,100.0
G001,World,Q,2012-Q2,allocated,USD,U.S. dollar,6555692755327.18,62.1502827709439
G001,World,Q,2012-Q2,total,TOTAL,All currencies,10548130214448.6,
G001,World,Q,2012-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2012-Q3,allocated,CHF,Swiss franc,37111640690.3958,0.343405695064437
G001,World,Q,2012-Q3,allocated,EUR,Euro,2307012685154.17,21.3475146862172
G001,World,Q,2012-Q3,allocated,GBP,Pound sterling,518988722535.677,4.80236604142083
G001,World,Q,2012-Q3,allocated,JPY,Japanese yen,484243621916.923,4.48085868669063
G001,World,Q,2012-Q3,allocated,OTH,Other currencies,780355858132.441,7.22087843259721
G001,World,Q,2012-Q3,allocated,TOTAL,All currencies,10806938039694.5,100.0
G001,World,Q,2012-Q3,allocated,USD,U.S. dollar,6679225511264.86,61.8049764580097
G001,World,Q,2012-Q3,total,TOTAL,All currencies,10806938039694.5,
G001,World,Q,2012-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2012-Q4,allocated,AUD,Australian dollar,183455430059.266,1.67321946434594
G001,World,Q,2012-Q4,allocated,CAD,Canadian dollar,229640570244.305,2.09445461391979
G001,World,Q,2012-Q4,allocated,CHF,Swiss franc,32981993948.9728,0.300814831321879
G001,World,Q,2012-Q4,allocated,EUR,Euro,2351759647925.82,21.449406087907
G001,World,Q,2012-Q4,allocated,GBP,Pound sterling,518126806801.108,4.72561568692161
G001,World,Q,2012-Q4,allocated,JPY,Japanese yen,472856540650.85,4.31272471686822
G001,World,Q,2012-Q4,allocated,OTH,Other currencies,394659498886.235,3.59952253859224
G001,World,Q,2012-Q4,allocated,TOTAL,All currencies,10964218022109.8,100.0
G001,World,Q,2012-Q4,allocated,USD,U.S. dollar,6780737533593.26,61.8442420601233
G001,World,Q,2012-Q4,total,TOTAL,All currencies,10964218022109.8,
G001,World,Q,2012-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2013-Q1,allocated,AUD,Australian dollar,199792746976.156,1.79937310974119
G001,World,Q,2013-Q1,allocated,CAD,Canadian dollar,243970267350.813,2.19724462119645
G001,World,Q,2013-Q1,allocated,CHF,Swiss franc,38345872153.6726,0.345350530823456
G001,World,Q,2013-Q1,allocated,EUR,Euro,2334010311480.32,21.0205598346248
G001,World,Q,2013-Q1,allocated,GBP,Pound sterling,515044641736.371,4.63859420666213
G001,World,Q,2013-Q1,allocated,JPY,Japanese yen,469360054005.396,4.22714974765712
G001,World,Q,2013-Q1,allocated,OTH,Other currencies,409977114106.0,3.69233521184666
G001,World,Q,2013-Q1,allocated,TOTAL,All currencies,11103464083938.3,100.0
G001,World,Q,2013-Q1,allocated,USD,U.S. dollar,6892963076129.54,62.0793927374482
G001,World,Q,2013-Q1,total,TOTAL,All currencies,11103464083938.3,
G001,World,Q,2013-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2013-Q2,allocated,AUD,Australian dollar,201299827816.383,1.80530204099438
G001,World,Q,2013-Q2,allocated,CAD,Canadian dollar,258107290771.72,2.31476412016977
G001,World,Q,2013-Q2,allocated,CHF,Swiss franc,38240180858.3523,0.342946525590416
G001,World,Q,2013-Q2,allocated,EUR,Euro,2357139915064.31,21.1393598580545
G001,World,Q,2013-Q2,allocated,GBP,Pound sterling,514108845539.109,4.61064352718478
G001,World,Q,2013-Q2,allocated,JPY,Japanese yen,478216682915.212,4.28875455617321
G001,World,Q,2013-Q2,allocated,OTH,Other currencies,385883388837.816,3.460688849124
G001,World,Q,2013-Q2,allocated,TOTAL,All currencies,11150479157798.1,100.0
G001,World,Q,2013-Q2,allocated,USD,U.S. dollar,6917483025995.25,62.037540522709
G001,World,Q,2013-Q2,total,TOTAL,All currencies,11150479157798.1,
G001,World,Q,2013-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2013-Q3,allocated,AUD,Australian dollar,206599098771.145,1.80283604241885
G001,World,Q,2013-Q3,allocated,CAD,Canadian dollar,265685685910.559,2.31844056127716
G001,World,Q,2013-Q3,allocated,CHF,Swiss franc,39933462020.8985,0.348469499906138
G001,World,Q,2013-Q3,allocated,EUR,Euro,2442357359152.44,21.3126286694233
G001,World,Q,2013-Q3,allocated,GBP,Pound sterling,538571006637.648,4.6997069587593
G001,World,Q,2013-Q3,allocated,JPY,Japanese yen,489624407668.942,4.27258654391009
G001,World,Q,2013-Q3,allocated,OTH,Other currencies,401454643273.712,3.5031948570694
G001,World,Q,2013-Q3,allocated,TOTAL,All currencies,11459672089423.8,100.0
G001,World,Q,2013-Q3,allocated,USD,U.S. dollar,7075446425988.46,61.7421368672357
G001,World,Q,2013-Q3,total,TOTAL,All currencies,11459672089423.8,
G001,World,Q,2013-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2013-Q4,allocated,AUD,Australian dollar,222532504665.598,1.90163878804648
G001,World,Q,2013-Q4,allocated,CAD,Canadian dollar,273662062798.854,2.33856350206966
G001,World,Q,2013-Q4,allocated,CHF,Swiss franc,39388099342.8831,0.336588749631927
G001,World,Q,2013-Q4,allocated,EUR,Euro,2512914969836.5,21.4739711166451
G001,World,Q,2013-Q4,allocated,GBP,Pound sterling,559464079313.448,4.78086828411831
G001,World,Q,2013-Q4,allocated,JPY,Japanese yen,478517933999.932,4.08914763008468
G001,World,Q,2013-Q4,allocated,OTH,Other currencies,393524413867.156,3.36284036607408
G001,World,Q,2013-Q4,allocated,TOTAL,All currencies,11702143754345.8,100.0
G001,World,Q,2013-Q4,allocated,USD,U.S. dollar,7222139690521.39,61.7163815633297
G001,World,Q,2013-Q4,total,TOTAL,All currencies,11702143754345.8,
G001,World,Q,2013-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2014-Q1,allocated,AUD,Australian dollar,223447937361.48,1.88516901194059
G001,World,Q,2014-Q1,allocated,CAD,Canadian dollar,272316180641.683,2.29745698822554
G001,World,Q,2014-Q1,allocated,CHF,Swiss franc,40242463000.9948,0.339514631951662
G001,World,Q,2014-Q1,allocated,EUR,Euro,2581034212834.39,21.7754783250581
G001,World,Q,2014-Q1,allocated,GBP,Pound sterling,559491545356.812,4.72027684034123
G001,World,Q,2014-Q1,allocated,JPY,Japanese yen,495184610441.439,4.17773685368105
G001,World,Q,2014-Q1,allocated,OTH,Other currencies,413340280897.193,3.48723867463426
G001,World,Q,2014-Q1,allocated,TOTAL,All currencies,11852939229648.4,100.0
G001,World,Q,2014-Q1,allocated,USD,U.S. dollar,7267881999114.38,61.3171286741676
G001,World,Q,2014-Q1,total,TOTAL,All currencies,11852939229648.4,
G001,World,Q,2014-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2014-Q2,allocated,AUD,Australian dollar,228686195536.679,1.90496036246258
G001,World,Q,2014-Q2,allocated,CAD,Canadian dollar,283836151883.837,2.3643605487586
G001,World,Q,2014-Q2,allocated,CHF,Swiss franc,41171978091.9608,0.342963361322714
G001,World,Q,2014-Q2,allocated,EUR,Euro,2591985002109.29,21.591284412809
G001,World,Q,2014-Q2,allocated,GBP,Pound sterling,566540326673.266,4.71929170677062
G001,World,Q,2014-Q2,allocated,JPY,Japanese yen,505319211389.898,4.20931865095553
G001,World,Q,2014-Q2,allocated,OTH,Other currencies,422875929342.116,3.52256454197321
G001,World,Q,2014-Q2,allocated,TOTAL,All currencies,12004774484706.4,100.0
G001,World,Q,2014-Q2,allocated,USD,U.S. dollar,7364359689679.38,61.3452564149478
G001,World,Q,2014-Q2,total,TOTAL,All currencies,12004774484706.4,
G001,World,Q,2014-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2014-Q3,allocated,AUD,Australian dollar,219055590898.066,1.86118618725394
G001,World,Q,2014-Q3,allocated,CAD,Canadian dollar,272658648133.618,2.31661975693542
G001,World,Q,2014-Q3,allocated,CHF,Swiss franc,39132663359.2161,0.332487165545678
G001,World,Q,2014-Q3,allocated,EUR,Euro,2436134321548.63,20.6983968360408
G001,World,Q,2014-Q3,allocated,GBP,Pound sterling,551678410478.751,4.68728615042315
G001,World,Q,2014-Q3,allocated,JPY,Japanese yen,484375723158.77,4.11545490205611
G001,World,Q,2014-Q3,allocated,OTH,Other currencies,424043149389.042,3.60284459851928
G001,World,Q,2014-Q3,allocated,TOTAL,All currencies,11769676370813.2,100.0
G001,World,Q,2014-Q3,allocated,USD,U.S. dollar,7342597863847.08,62.3857244032257
G001,World,Q,2014-Q3,total,TOTAL,All currencies,11769676370813.2,
G001,World,Q,2014-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2014-Q4,allocated,AUD,Australian dollar,209072045567.77,1.80218154275658
G001,World,Q,2014-Q4,allocated,CAD,Canadian dollar,266527747751.984,2.29744433947009
G001,World,Q,2014-Q4,allocated,CHF,Swiss franc,35631218389.5957,0.307137780917934
G001,World,Q,2014-Q4,allocated,EUR,Euro,2373228257070.91,20.4570063397365
G001,World,Q,2014-Q4,allocated,GBP,Pound sterling,546977427257.818,4.71489443283316
G001,World,Q,2014-Q4,allocated,JPY,Japanese yen,473494888566.105,4.08148179947288
G001,World,Q,2014-Q4,allocated,OTH,Other currencies,424365031776.367,3.65798701391084
G001,World,Q,2014-Q4,allocated,TOTAL,All currencies,11601053534705.4,100.0
G001,World,Q,2014-Q4,allocated,USD,U.S. dollar,7271756918324.83,62.681866750902
G001,World,Q,2014-Q4,total,TOTAL,All currencies,11601053534705.4,
G001,World,Q,2014-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2015-Q1,allocated,AUD,Australian dollar,197948974263.723,1.73051500648751
G001,World,Q,2015-Q1,allocated,CAD,Canadian dollar,259819731119.445,2.27140325104553
G001,World,Q,2015-Q1,allocated,CHF,Swiss franc,36059866972.3628,0.315243567993841
G001,World,Q,2015-Q1,allocated,EUR,Euro,2254273382011.9,19.707371209207
G001,World,Q,2015-Q1,allocated,GBP,Pound sterling,544562382252.191,4.76068834385825
G001,World,Q,2015-Q1,allocated,JPY,Japanese yen,474402284952.087,4.14733279763199
G001,World,Q,2015-Q1,allocated,OTH,Other currencies,402418737876.285,3.51803623826253
G001,World,Q,2015-Q1,allocated,TOTAL,All currencies,11438732026109.8,100.0
G001,World,Q,2015-Q1,allocated,USD,U.S. dollar,7269246666661.83,63.5494095855134
G001,World,Q,2015-Q1,total,TOTAL,All currencies,11438732026109.8,
G001,World,Q,2015-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2015-Q2,allocated,AUD,Australian dollar,206454343760.0,1.8015736
G001,World,Q,2015-Q2,allocated,CAD,Canadian dollar,256865077630.0,2.2414706
G001,World,Q,2015-Q2,allocated,CHF,Swiss franc,37685908230.0,0.3288569
G001,World,Q,2015-Q2,allocated,EUR,Euro,2261523066620.0,19.7346303
G001,World,Q,2015-Q2,allocated,GBP,Pound sterling,587155237140.0,5.1236672
G001,World,Q,2015-Q2,allocated,JPY,Japanese yen,441206998360.0,3.8500854
G001,World,Q,2015-Q2,allocated,OTH,Other currencies,395093434540.0,3.4476866
G001,World,Q,2015-Q2,allocated,TOTAL,All currencies,11459667741520.0,100.0
G001,World,Q,2015-Q2,allocated,USD,U.S. dollar,7273683675240.0,63.4720294
G001,World,Q,2015-Q2,total,TOTAL,All currencies,11459667741520.0,
G001,World,Q,2015-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2015-Q3,allocated,AUD,Australian dollar,182136696190.0,1.6287052
G001,World,Q,2015-Q3,allocated,CAD,Canadian dollar,233199633060.0,2.0853209
G001,World,Q,2015-Q3,allocated,CHF,Swiss franc,31612471510.0,0.2826855
G001,World,Q,2015-Q3,allocated,EUR,Euro,2188787399880.0,19.5726043
G001,World,Q,2015-Q3,allocated,GBP,Pound sterling,564871586160.0,5.0512023
G001,World,Q,2015-Q3,allocated,JPY,Japanese yen,422878830150.0,3.7814728
G001,World,Q,2015-Q3,allocated,OTH,Other currencies,375849379890.0,3.3609254
G001,World,Q,2015-Q3,allocated,TOTAL,All currencies,11182913477870.0,100.0
G001,World,Q,2015-Q3,allocated,USD,U.S. dollar,7183577481030.0,64.2370836
G001,World,Q,2015-Q3,total,TOTAL,All currencies,11182913477870.0,
G001,World,Q,2015-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2015-Q4,allocated,AUD,Australian dollar,199865466100.0,1.829566
G001,World,Q,2015-Q4,allocated,CAD,Canadian dollar,227773978940.0,2.0850402
G001,World,Q,2015-Q4,allocated,CHF,Swiss franc,30876959850.0,0.2826473
G001,World,Q,2015-Q4,allocated,EUR,Euro,2119355476120.0,19.4005537
G001,World,Q,2015-Q4,allocated,GBP,Pound sterling,565213933020.0,5.1739613
G001,World,Q,2015-Q4,allocated,JPY,Japanese yen,426029664130.0,3.8998703
G001,World,Q,2015-Q4,allocated,OTH,Other currencies,346769548170.0,3.1743241
G001,World,Q,2015-Q4,allocated,TOTAL,All currencies,10924200946140.0,100.0
G001,World,Q,2015-Q4,allocated,USD,U.S. dollar,7008315919810.0,64.154037
G001,World,Q,2015-Q4,total,TOTAL,All currencies,10924200946140.0,
G001,World,Q,2015-Q4,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2016-Q1,allocated,AUD,Australian dollar,205681618350.0,1.8827546
G001,World,Q,2016-Q1,allocated,CAD,Canadian dollar,225925026400.0,2.0680573
G001,World,Q,2016-Q1,allocated,CHF,Swiss franc,23951847610.0,0.2192488
G001,World,Q,2016-Q1,allocated,EUR,Euro,2160632299470.0,19.7778506
G001,World,Q,2016-Q1,allocated,GBP,Pound sterling,547742609880.0,5.0138895
G001,World,Q,2016-Q1,allocated,JPY,Japanese yen,418207867760.0,3.828163
G001,World,Q,2016-Q1,allocated,OTH,Other currencies,358415382350.0,3.2808386
G001,World,Q,2016-Q1,allocated,TOTAL,All currencies,10924505122750.0,100.0
G001,World,Q,2016-Q1,allocated,USD,U.S. dollar,6983948470930.0,63.9291976
G001,World,Q,2016-Q1,total,TOTAL,All currencies,10924505122750.0,
G001,World,Q,2016-Q1,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2016-Q2,allocated,AUD,Australian dollar,203409242920.0,1.8552647
G001,World,Q,2016-Q2,allocated,CAD,Canadian dollar,226289017110.0,2.0639476
G001,World,Q,2016-Q2,allocated,CHF,Swiss franc,22231891160.0,0.2027737
G001,World,Q,2016-Q2,allocated,EUR,Euro,2134906329470.0,19.4721547
G001,World,Q,2016-Q2,allocated,GBP,Pound sterling,534400502540.0,4.8741854
G001,World,Q,2016-Q2,allocated,JPY,Japanese yen,464639629260.0,4.2379071
G001,World,Q,2016-Q2,allocated,OTH,Other currencies,360544426800.0,3.2884707
G001,World,Q,2016-Q2,allocated,TOTAL,All currencies,10963893636440.0,100.0
G001,World,Q,2016-Q2,allocated,USD,U.S. dollar,7017472597180.0,64.0052962
G001,World,Q,2016-Q2,total,TOTAL,All currencies,10963893636440.0,
G001,World,Q,2016-Q2,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2016-Q3,allocated,AUD,Australian dollar,213648991120.0,1.9438542
G001,World,Q,2016-Q3,allocated,CAD,Canadian dollar,230578679620.0,2.0978865
G001,World,Q,2016-Q3,allocated,CHF,Swiss franc,21650672260.0,0.1969855
G001,World,Q,2016-Q3,allocated,EUR,Euro,2147892700720.0,19.5422885
G001,World,Q,2016-Q3,allocated,GBP,Pound sterling,515360954710.0,4.6889365
G001,World,Q,2016-Q3,allocated,JPY,Japanese yen,474248055370.0,4.3148768
G001,World,Q,2016-Q3,allocated,OTH,Other currencies,376144187780.0,3.422293
G001,World,Q,2016-Q3,allocated,TOTAL,All currencies,10990998834930.0,100.0
G001,World,Q,2016-Q3,allocated,USD,U.S. dollar,7011474593350.0,63.7928791
G001,World,Q,2016-Q3,total,TOTAL,All currencies,10990998834930.0,
G001,World,Q,2016-Q3,unallocated,TOTAL,All currencies,0.0,0.0
G001,World,Q,2016-Q4,allocated,AUD,Australian dollar,200425360290.0,1.8701022
G001,World,Q,2016-Q4,allocated,CAD,Canadian dollar,228405779290.0,2.1311781
G001,World,Q,2016-Q4,allocated,CHF,Swiss franc,18780018890.0,0.1752301
G001,World,Q,2016-Q4,allocated,CNY,Chinese renminbi,106876710370.0,0.9972309
G001,World,Q,2016-Q4,allocated,EUR,Euro,2028548474730.0,18.9277091
G001,World,Q,2016-Q4,allocated,GBP,Pound sterling,500001404960.0,4.6653463
G001,World,Q,2016-Q4,allocated,JPY,Japanese yen,426691290000.0,3.9813141
G001,World,Q,2016-Q4,allocated,OTH,Other currencies,275641458410.0,2.5719185
